# Group central  sfr_inst     Mstar        MHI         MH2
    139       1     0.0000    2.6087e+11   3.9181e+09   6.0179e+08
    140       1     3.5690    2.5275e+11   2.3286e+09   2.4432e+09
    141       1     0.0000    2.5672e+11   4.7967e+09   3.4965e+08
    142       1     0.0000    2.4935e+11   1.0279e+09   4.5760e+07
    143       1     0.0000    2.5279e+11   7.3466e+09   8.9386e+08
    144       1     0.0000    2.5360e+11   1.0602e+09   9.5815e+07
    145       1     0.0000    2.4939e+11   0.0000e+00   0.0000e+00
    146       1     0.0000    2.5472e+11   5.3192e+09   5.6130e+08
    147       1     0.0000    2.4898e+11   4.3572e+09   2.6359e+08
    148       1     0.0000    2.4724e+11   3.7943e+09   1.4869e+08
    149       1     0.0000    2.4674e+11   0.0000e+00   0.0000e+00
    150       0     0.0088    2.4470e+11   2.5522e+09   7.3261e+08
    151       1     4.1097    2.2651e+11   3.2807e+09   1.0891e+10
    152       0     0.0000    2.4307e+11   0.0000e+00   0.0000e+00
    153       0     0.0000    2.3886e+11   0.0000e+00   0.0000e+00
    154       0     0.0000    2.4584e+11   3.3157e+08   0.0000e+00
    155       0     0.0000    2.3578e+11   1.0159e+09   3.2399e+08
    156       0     0.0000    2.4382e+11   5.5902e+08   1.2073e+08
    157       0     0.0000    2.3611e+11   8.1211e+08   2.4844e+08
    158       1    13.7912    2.2573e+11   1.2166e+10   1.4482e+10
    159       1     0.0000    2.3126e+11   5.3560e+09   3.1301e+08
    160       1     0.0000    2.3515e+11   3.5867e+08   1.6080e+08
    161       1     4.5793    2.1973e+11   5.9602e+09   1.8171e+10
    162       1     0.0000    2.3320e+11   1.8696e+09   7.8871e+07
    163       0     1.7646    2.3108e+11   1.6067e+09   4.0124e+09
    164       1     0.0000    2.3502e+11   2.4883e+08   0.0000e+00
    165       1     0.0000    2.3269e+11   2.0323e+09   2.0897e+08
    166       0     0.0000    2.3150e+11   8.0027e+08   3.2079e+07
    167       1     0.0000    2.2865e+11   3.4607e+09   2.5703e+08
    168       1     0.0000    2.2887e+11   3.8259e+09   4.4212e+08
    169       0     0.0000    2.2989e+11   8.3241e+08   1.1061e+08
    170       1     0.0000    2.3128e+11   7.2690e+09   3.3676e+08
    171       0     0.0000    2.2502e+11   7.3655e+07   1.5622e+07
    172       1     0.0000    2.2779e+11   7.5617e+09   5.0574e+08
    173       1     0.0000    2.2040e+11   9.9893e+08   2.7279e+08
    174       1     0.0676    2.2609e+11   6.1990e+08   4.9078e+08
    175       1     0.0000    2.2138e+11   1.7124e+09   6.5514e+07
    176       1    12.0100    1.8066e+11   1.0884e+10   3.3626e+10
    177       1     0.0000    2.1814e+11   3.7277e+09   8.0004e+08
    178       1     0.0000    2.2664e+11   4.6200e+09   1.9730e+08
    179       1     0.0000    2.2294e+11   3.2321e+09   6.5195e+07
    180       1     0.0000    2.2202e+11   1.3857e+09   3.6005e+08
    181       1     0.0000    2.2186e+11   2.9261e+09   2.6231e+08
    182       1     0.0000    2.2367e+11   1.5498e+09   1.9787e+07
    183       0     0.0000    2.1827e+11   0.0000e+00   0.0000e+00
    184       0     0.0000    2.1961e+11   5.5909e+08   5.2372e+07
