#Table1
name,objID,ra,dec,specObjID,z
CGASS18421,1237658492818358377,185.026993578711,10.0747951356704,1386079588064454656,0.04335691
CGASS24094,1237661811201146923,185.125735274893,11.340928185135,1816088696626112512,0.0430881
CGASS30338,1237661068726698006,185.831576051232,14.3037283071688,1989518244473497600,0.04180851
CGASS6375,1237651737370558577,186.865046389528,3.30211066801113,584512514256037888,0.04878005
CGASS18469,1237658491209121932,188.214562644703,8.73997208810153,1387120550798714880,0.0337902
CGASS12970,1237654881262567556,188.974140879531,5.76106644088297,952605644693727232,0.04175957
CGASS12966,1237654881799503968,189.134357842345,6.16960695121035,952601521525123072,0.03950844
CGASS30479,1237664289930281060,189.283605273402,14.4074753280061,1991791485871220736,0.03074703
CGASS28143,1237661977085935735,189.297513125015,8.65830134052232,1833086602658736128,0.02823739
CGASS30471,1237662524694003767,189.471657331064,14.2813045804914,1991780490754942976,0.02627026
CGASS24366,1237661949719805997,189.911938069047,12.4188816718274,1819475193345632256,0.04106347
CGASS12983,1237654880726220821,190.135313917618,5.35549318234135,952645501990234112,0.04657629
CGASS6506,1237671267108847855,190.789030483378,3.5812223724141,586763490157422592,0.04866942
CGASS13037,1237671267109044354,190.812366001014,4.08389731241108,953715602000734208,0.04853896
CGASS28461,1237658629160435725,191.594485973735,11.8766036742587,1907314632616339456,0.04433532
CGASS6565,1237671264961036350,192.409155787435,2.75562059423903,587858873549875200,0.04762968
CGASS6583,1237671264424362121,192.732494523942,3.19703614244,587884437195220992,0.04831264
CGASS26822,1237662524158640160,192.871087143007,13.7817667044189,1992868726835275776,0.03756987
CGASS40494,1237662238544167092,194.268749830466,10.6207139565155,2018830407335700480,0.04628565
CGASS40500,1237662238544363679,194.796207760464,10.5016735432046,2018840852696164352,0.04599404
CGASS30508,1237664289932640433,194.859277675363,14.3416934479011,1994013873681754112,0.04707792
CGASS13227,1237655125550694519,194.958471452804,5.04756754449807,955997363724380160,0.04830328
CGASS40439,1237662236934340746,196.062678401012,9.22345986346207,2018769934196172800,0.03500195
CGASS25154,1237661949722492983,196.239248774056,12.0790559714352,1909590340835239936,0.03580702
CGASS6749,1237651737375015076,196.961660613266,3.19467534195105,591189569232201728,0.03851056
CGASS6749,1237651737375015076,196.961660613266,3.19467534195105,591186275160057856,0.03853913
CGASS40570,1237662236398190717,197.770585587191,8.80786057473535,2022141036863711232,0.03253827
CGASS25214,1237661949186474088,198.136728043592,11.7289620895959,1910729160439916544,0.03107346
CGASS40781,1237671955903873038,199.892965167816,10.4548611806366,2024511308501641216,0.04804823
CGASS25448,1237661950262050854,202.516232562514,12.1751918235058,1913057101534488576,0.04470098
CGASS25347,1237661816564613129,202.579804478671,11.5118115861474,1912945775982176256,0.03776136
CGASS40024,1237664289399373970,203.409199516622,13.2360108948541,1998507858437629952,0.04319153
CGASS13512,1237671957517500431,204.050751386817,4.74007083072347,960535596877506560,0.03428934
CGASS13551,1237664814452047992,206.274614406825,3.80431247270468,961543574145492992,0.03315062
CGASS7031,1237651736305533061,206.696594757225,2.120053778302,596803400675387392,0.03306566
CGASS7050,1237674602139681080,207.290324341236,2.75325000805367,596856726989334528,0.04889206
CGASS13624,1237655123945783446,207.968385041321,3.45502880785707,962677995301005312,0.02963703
CGASS40317,1237662531137568810,208.890519143356,14.7646445131864,2001973244814452736,0.04080578
CGASS40257,1237662529527349287,209.67596426179,13.4563652870773,2001880336081905664,0.03933907
CGASS40247,1237664289402192024,209.927561206394,12.7368213666349,2001853123169118208,0.03921458
CGASS9301,1237654880198328496,210.820746932827,4.3631810093414,655348272004622336,0.04622231
CGASS30746,1237662266993541294,212.28539654466,6.18024152794422,2054824563379824640,0.03627443
CGASS7286,1237651821097779258,213.63361035481,3.19022546256187,600229478370666496,0.02685711
CGASS9384,1237651822708392169,213.790995265634,4.47792129030529,656446684288542720,0.049065
CGASS38462,1237661949193289826,213.941445509684,10.4388606159654,1919659955481241600,0.02579975
CGASS38472,1237662198814539896,214.036533657777,10.5955180465325,1919668201818449920,0.02639426
CGASS38591,1237662198814671162,214.418815537185,10.5833330087455,1921978001491257344,0.02713182
CGASS41323,1237662236942401694,214.593620169365,8.09749175931631,2037881643817003008,0.04395078
CGASS30811,1237655742940643458,214.690384762464,5.83467773910621,2055956510516733952,0.04890494
CGASS9507,1237654881273970804,215.136820637405,5.11064362269595,657638554792388608,0.04959144
CGASS9514,1237654880737296554,215.540469541012,4.52114705999185,657655872100526080,0.02671912
CGASS9463,1237654879127011498,216.272920305817,3.23312247694738,657553067763329024,0.03559589
CGASS7457,1237651737383665849,216.807406260551,2.84683968075288,601399633670858752,0.03566016
CGASS7493,1237651737383665876,216.833885525282,2.83839230072386,602444719506614272,0.0262543
CGASS9619,1237654879127404665,217.138794310637,3.26201287371682,658719924109207552,0.02771413
CGASS9607,1237654879127601259,217.681899869468,3.19704858009138,658688588027815936,0.02677714
CGASS7561,1237651754563993644,218.398656050511,2.63871107927394,603575567635212288,0.02826319
CGASS9814,1237651822173618188,218.451423492631,3.95687712970691,659887055634982912,0.02925864
CGASS9601,1237654879664799895,218.464276694285,3.67948579632633,658683365347584000,0.0288087
CGASS9917,1237654879665520759,220.108300498433,3.59892846229534,660987117068904448,0.02813929
CGASS9704,1237654879128715491,220.247096972042,3.13708367116457,659791123245459456,0.02655843
CGASS38758,1237661949196763145,221.931283906803,9.5381650209231,1928729551668537344,0.02912103
CGASS38748,1237661949196894317,222.247359674497,9.50476351029101,1928718281674352640,0.04664282
CGASS10019,1237654879666831385,222.97244148637,3.36325484951506,662084704601663488,0.03077173
CGASS10019,1237654879666831385,222.97244148637,3.36325484951506,662091027061958656,0.03076527
CGASS41783,1237662264320852039,224.378898794889,8.39065817469224,2043604328471619584,0.0370477
CGASS38964,1237662637442793747,225.568131366173,11.9175848643378,1932188340371613696,0.0322267
CGASS39119,1237662635833098449,227.358792994962,10.2884257351154,1934327990385141760,0.02762637
CGASS10218,1237651822714618081,227.918167734488,3.67617557609582,664327433914181632,0.04635539
CGASS39270,1237662199357505705,228.085947624915,9.3499261145432,1935553121652598784,0.03449989
CGASS42025,1237662263249076612,228.781455424851,7.02125097078032,2045804175807244288,0.03669209
CGASS42020,1237662269148168400,228.818572097968,6.65511891866149,2045801427028174848,0.03515202
CGASS41969,1237662236411756725,228.881442321781,6.37036962238778,2045764043632830464,0.03507954
CGASS42140,1237662238022303827,228.883207378271,7.47474578732469,2045910003801417728,0.04572444
CGASS10367,1237654879669452830,228.974379303861,3.0503235866259,665471750053586944,0.03792542
CGASS42141,1237662237485564192,229.079750740041,7.16234286874985,2045912202824673280,0.03603385
CGASS10358,1237651822178337002,229.296485539509,3.35162482203104,665451958844286976,0.03698904
CGASS10404,1237655742410195023,229.345669376325,4.21360760637875,665530573925672960,0.03606377
CGASS41974,1237662263249404121,229.492930738925,6.745944057329,2045767891923527680,0.0348477
CGASS42174,1237662237485760771,229.571650835419,7.13251386939829,2045934467935135744,0.03199009
CGASS10447,1237662266464272798,229.67056453038,4.41816957534243,665557237082646528,0.04713256
CGASS42167,1237662264323211473,229.723593006266,7.57592537431229,2045927870865369088,0.03695332
CGASS39465,1237661949200302399,230.11958767435,8.28516497471953,1937749945566128128,0.03721393
CGASS39548,1237662200432623623,231.343785053787,9.73120260649719,1937821688699840512,0.03467166
CGASS39605,1237661951348310189,231.499353332343,9.79014620543721,1938882717336758272,0.03389079
CGASS39607,1237662636371869971,231.776194314197,9.79619796326887,1938886015871641600,0.04379219
CGASS39595,1237662533820940535,231.819667308858,10.0445184383335,1938856329057691648,0.04351646
CGASS39606,1237662636371870062,231.819741279971,9.76772726948869,1938885466115827712,0.04366856
CGASS39567,1237662200432885898,231.947596625483,9.62492028153992,1937840930153326592,0.03118212
CGASS26958,1237662263252549810,236.726389522745,5.89121244128736,2050287422993885184,0.04189164
CGASS47221,1237665532258680942,237.261134700959,17.9404379617162,2443301269150918656,0.03180646
CGASS42402,1237664854190194933,237.855096729064,25.7608315629719,2083064699636705280,0.04596649
CGASS31156,1237662267542274198,239.466714174363,4.26231094212169,2068362849884858368,0.02575833
CGASS31156,1237662267542274198,239.466714174363,4.26231094212169,3322550768220792832,0.02575374
CGASS29487,1237668330962747476,239.477363063739,9.40992336389652,1945662570442549248,0.04277682
CGASS10817,1237656241696276702,330.337219069086,12.1966886924869,826449876475734016,0.0291077
CGASS10827,1237652944236511539,330.447476229859,13.2079196788917,826554330080372736,0.03007322
CGASS10831,1237656242233410008,330.844147961354,12.6493532706455,826570822754789376,0.02730043
CGASS10813,1237656241159667845,330.991799958609,11.9059176629747,826432559167596544,0.02681949
CGASS10836,1237656496175120478,331.080913987155,12.9683895870801,826579069091997696,0.02734784
CGASS10850,1237652943163097456,331.411659870374,12.4226064911565,827613164727199744,0.03553054
CGASS10841,1237652942089945451,332.79873054624,11.8007452741221,827548568419067904,0.0270248
CGASS10885,1237656241160585268,333.052039730831,12.2051915539124,828739609205696512,0.02752065
CGASS10885,1237656241160585268,333.052039730831,12.2051915539124,828740983779780608,0.02752743
CGASS10889,1237678600220115331,333.150319722056,14.0177454176364,828751978711508992,0.02662055
CGASS10889,1237678600220115331,333.150319722056,14.0177454176364,828751704018151424,0.02659143
CGASS10844,1237652942627012967,333.221201034517,12.3663215235399,827557089634183168,0.02708302
CGASS10872,1237656242771394808,333.339599327209,13.4364605811557,827701675413235712,0.02805316
CGASS10884,1237656242234589617,333.627617888463,13.0791734187677,828738509694068736,0.02577666
CGASS10884,1237656242234589617,333.627617888463,13.0791734187677,828738509878618112,0.02574557
CGASS10942,1237652944237953387,333.87615358909,13.673188266587,828791836008015872,0.0250454
CGASS10942,1237652944237953387,333.87615358909,13.673188266587,828792385948379136,0.02504917
CGASS10943,1237656242771657040,333.919131490374,13.6047290653624,828792110885922816,0.0275117
CGASS10943,1237656242771657040,333.919131490374,13.6047290653624,828792660826286080,0.02750006
CGASS10944,1237652944238018847,333.931944466091,13.7145582740693,828792385763829760,0.02614081
CGASS10944,1237652944238018847,333.931944466091,13.7145582740693,828793210582099968,0.02614267
CGASS10950,1237656242771656867,333.997947404875,13.4542838027104,828796783810340864,0.02541426
CGASS10950,1237656242771656867,333.997947404875,13.4542838027104,828799807651866624,0.02540066
CGASS10949,1237656242234785844,334.002156849261,13.1477567246707,828797333566154752,0.02616431
CGASS10949,1237656242234785844,334.002156849261,13.1477567246707,828797333750704128,0.02617167
CGASS10948,1237652943701213434,334.153707777265,13.2540222740003,828799532589410304,0.02575995
CGASS10948,1237652943701213434,334.153707777265,13.2540222740003,828795134727448576,0.0257954
CGASS10952,1237656242771787841,334.241479287373,13.5430441987256,828800357223131136,0.02616048
CGASS10952,1237656242771787841,334.241479287373,13.5430441987256,828801456919308288,0.02617016
CGASS11016,1237652944240181628,339.082781554557,14.3145291064565,832146446890330112,0.03754849
CGASS11016,1237652944240181628,339.082781554557,14.3145291064565,832145901429483520,0.03749646
CGASS11015,1237652944240247098,339.256577846875,14.4048455095978,832142873477539840,0.03669217
CGASS11015,1237652944240247098,339.256577846875,14.4048455095978,832143977284134912,0.03665775
CGASS11086,1237656241165173042,343.851744506145,13.2482696265397,834327877909506048,0.03284622
CGASS11087,1237656494033010802,343.858179661697,12.9275850736253,834328152787412992,0.03759693
CGASS11071,1237656494033273026,344.361217496013,13.0016670025252,834306987188578304,0.02568719
CGASS11126,1237652942095319155,345.296156533647,13.1590487332706,835454877361530880,0.04835714
CGASS11120,1237656495107670215,345.929425418033,13.9265353545577,835449654681298944,0.02706228
CGASS11223,1237656495107932306,346.568481521608,13.9823282435039,836609639431825408,0.03554045
CGASS11311,1237652942633369944,348.12178687049,13.9422621443876,837731965741328384,0.03411086
CGASS11298,1237656495108718822,348.376670489721,14.0638156335459,837722345014585344,0.0394219
CGASS11295,1237656495108718676,348.394612249989,13.9867816233051,837720145991329792,0.03981252
CGASS11270,1237652942097154183,349.570657206542,13.5740687586976,837670667968079872,0.03952524
CGASS11349,1237652944244703464,349.6509156567,15.2996662132405,837836969101780992,0.0256086
CGASS11437,1237652942634418408,350.564048311252,14.0807405756688,838845496259799040,0.02637885
CGASS11408,1237656241168056630,350.614172279735,13.8158389953279,838831752364451840,0.02600041
CGASS11514,1237656496720445621,350.860579336284,15.4195444604521,838943352794671104,0.04276108
CGASS11808,1237652944248307929,358.238805618444,15.7124540426886,843414241414244352,0.04795007
CGASS11845,1237656240634855488,359.185321310856,13.9098987624212,844504132466272256,0.03634883
CGASS11824,1237652944248832129,359.448220153044,15.613681290996,843466468216563712,0.03796987
CGASS3505,1237649918430740640,19.4448685032123,13.3234746989275,476271084308555776,0.04788761
CGASS4216,1237679167160910012,28.9665877063683,14.940282039816,484282126968055808,0.04381835
CGASS29596,1237661070327087242,161.761763750356,14.2633496129902,1969337531853989888,0.03239021
CGASS23685,1237661813879406660,170.798450564142,13.1177172019741,1807235428110067712,0.04696539
CGASS24149,1237661951327666259,183.484378056093,13.6764539762092,1816168411219126272,0.04217981
CGASS24426,1237661951330025676,189.094680386834,13.6028697202215,1819576348415387648,0.03052716
CGASS28168,1237661972261568562,190.229017857561,8.056441208852,1833136905315706880,0.0478218
CGASS35981,1237662685216571608,208.284844109772,35.7140122633852,2288990577934493696,0.04112838
CGASS9483,1237654879663423588,215.235604203205,3.87150843175824,657577257019140096,0.03539982
CGASS9551,1237651823246639324,216.884895334125,4.82161271176022,657696279152846848,0.02685087
CGASS9948,1237651822711603220,221.061436610845,4.21855589722686,661031097534015488,0.0255738
CGASS38717,1237662239093162148,222.372222189318,9.07925846837814,1928700964366215168,0.04053547
CGASS42013,1237662263249207358,229.018630161937,6.8476237317759,2045792905813059584,0.0368114
CGASS11112,1237652942095450317,345.667952574635,13.329078478479,835432062495254528,0.02765166
CGASS1977,1237666408437842002,349.565296693572,0.261172817918678,430235082125502464,0.02979402
CGASS11513,1237652944782033064,350.664512803683,15.7348517613401,838942253283043328,0.0411428
CGASS11386,1237652942634811629,351.547078277099,14.0300396919944,838816634079569920,0.04625608
CGASS4054,1237649920584122440,33.4062407758429,13.7281342626455,482037199202707456,0.04106928
CGASS23194,1237661950780047407,158.389277064361,11.8714321515011,1801535560301438976,0.03406446
CGASS11019,1237652944240378258,339.544150725816,14.4405887597358,832150844936841216,0.03598427
CGASS11019,1237652944240378258,339.544150725816,14.4405887597358,832151398987622400,0.03598876
CGASS11340,1237656496182460530,348.318615395753,14.904364458942,837797661561088000,0.03577316
CGASS11994,1237656494579515561,6.4957375422934,14.3479446528882,847823832914880512,0.0372522
CGASS4230,1237653652921057594,29.2907729570726,14.5498693138197,484298344764565504,0.02639316
CGASS4037,1237670458034815241,32.8782236095501,14.3004570521733,482008611900385280,0.02651437
CGASS4045,1237649920583925795,32.8898323166463,13.9171281786811,482017682871314432,0.02650658
CGASS4041,1237670458034880716,32.9039881816526,14.5125693084028,482011360679454720,0.02625408
CGASS3981,1237653651849216124,33.5183557312192,13.1989838138389,481902509028304896,0.04161249
CGASS3985,1237649920047382635,33.5505183035029,13.4368847399755,481906082441095168,0.04112215
CGASS51276,1237667107959734846,118.518697281426,13.9541029772725,2549091876691011584,0.02960716
CGASS51336,1237667108496933522,119.071267189683,14.6026851024647,2549159496656119808,0.04738454
CGASS56320,1237667782270583173,120.926136342666,10.0332709245267,2722450502531966976,0.03368117
CGASS51580,1237667255063216616,121.016035518367,15.088474992138,2552500088379303936,0.03897484
CGASS56312,1237667782807650717,121.234755952262,10.4391808586748,2722441981316851712,0.03436243
CGASS26650,1237661069236044222,122.261622192462,6.62621563186458,1977105576856938496,0.04880573
CGASS19918,1237661065481355569,129.695760062346,7.48070501456926,1460457980263688192,0.04625284
CGASS19918,1237661065481355569,129.695760062346,7.48070501456926,1980482726838429696,0.04630506
CGASS56486,1237667536925360408,131.369195099889,14.5737836718448,2734851069631817728,0.03600511
CGASS56509,1237671125370274066,132.688630335188,11.8108350933937,2735997585650116608,0.02973497
CGASS19989,1237661068167282993,133.60677632397,8.21141122712688,1462673496344651776,0.02939649
CGASS19949,1237660669809197290,135.046074685333,7.72608514330706,1462552275187689472,0.02886421
CGASS56662,1237670596016472239,135.728871838345,13.6607041889726,2740507507653896192,0.02987999
CGASS56650,1237670965383659829,135.784169716507,13.517761729927,2740496512537618432,0.02887912
CGASS56632,1237670965383790750,136.154449608887,13.5540908068549,2740479744985294848,0.0280566
CGASS16655,1237658300061188139,136.164765860692,5.51205422783069,1340958103906052096,0.03337362
CGASS20041,1237661064411480073,138.615439244508,8.07942692870263,1464833761882433536,0.0308465
CGASS16756,1237658492261695516,139.323627530606,6.69765616954948,1344352846543349760,0.03326146
CGASS16815,1237660412113780988,139.630620588673,6.87316684169059,1345532622872274944,0.03929113
CGASS14712,1237658300062761101,139.741912430895,5.88838447088296,1115873505724884992,0.03825966
CGASS25844,1237661066559684747,139.998919398863,10.1088246939484,1959134608553437184,0.03263273
CGASS16841,1237660583366426764,142.90205269135,6.95239784267031,1346635708063836160,0.03183915
CGASS20165,1237660670886543543,143.133188379784,9.83259286226539,1468264513324214272,0.04980146
CGASS14784,1237658424621006863,144.846969787559,6.40166651894832,1118121457298204672,0.03179975
CGASS26056,1237664106851336600,147.529998626478,12.7461206382578,1962536497596884992,0.02961947
CGASS18702,1237660584442331315,147.714985105388,8.22798099737504,1390589235156772864,0.02987253
CGASS18673,1237660583368785965,148.257472227532,7.46011729760012,1390519141290502144,0.03853261
CGASS18681,1237658492265627911,148.352369964332,7.83228937244671,1390528762017245184,0.03927626
CGASS26040,1237664105777922363,148.404611257357,12.1292663266167,1962491142742239232,0.03024451
CGASS5035,1237654599952957498,150.46952475303,3.01132257590725,564177595650828288,0.04409042
CGASS18798,1237658491730919615,153.373581577241,7.90433559340947,1392771766207670272,0.0457284
CGASS18877,1237658425162334463,155.104821007598,7.67718408628814,1393921855353546752,0.04522678
CGASS18887,1237658492268642407,155.231425537534,8.31372689160092,1393928727301220352,0.04578295
CGASS8724,1237654605860634706,155.629966365739,4.5824343716242,647520853323442176,0.02854629
CGASS26320,1237661068176916670,155.661293889382,12.088292039499,1965844653341173760,0.04496496
CGASS23088,1237661068177375308,156.650426591331,12.0401885189832,1800403063308052480,0.03137388
CGASS23026,1237660670355570882,156.841562903475,11.0799788915622,1799338460234934272,0.03233673
CGASS26598,1237664131016949874,158.458252377589,12.8783440766431,1968146206894876672,0.02521339
CGASS26570,1237661069252493450,159.774597468441,13.3648601137021,1968116520080926720,0.03245644
CGASS23227,1237660671430623413,159.804800262888,12.1919348192945,1801588336859572224,0.04793633
