#Table1
name,objID,ra,dec,specObjID,z
GASS108014,1237660764834103433,122.525288627665,24.9221024519657,1424419833067366400,0.01402994
GASS108125,1237660764834103400,122.546804928516,24.8930592728155,1424408288195274752,0.01392549
GASS108019,1237661125073502520,122.550732347399,22.7722883019995,1783566239302445056,0.01559374
GASS108049,1237661065478275280,122.769831548288,6.29860514485194,1458143782678587392,0.0145131
GASS108029,1237660764834234638,122.816339313392,25.1793644696711,1424438249887131648,0.01371489
GASS108129,1237657593538543680,123.06178423921,35.15705473249,1004305780456843264,0.01749215
GASS108147,1237657877005599005,123.847582260358,28.7353516135795,1357945558488082432,0.0197367
GASS19274,1237660764834889937,124.105670672423,25.9913585639903,1425427260663425024,0.04524226
GASS108046,1237673808656400399,124.239847950533,20.5122595088837,2167511308117764096,0.01446021
GASS108044,1237667253990785387,124.25942074702,15.6295382959469,2554686742095489024,0.01903999
GASS108113,1237658191610183938,124.607420516368,29.9595530363349,1048248866215847936,0.0199058
GASS108007,1237664091822620898,124.704585207391,21.2182313269221,2169696587377305600,0.01485717
GASS108045,1237664092359688262,124.771254293922,21.7913993861491,2168539076444055552,0.01501069
GASS108142,1237673807045788031,124.816075842233,19.3132303809565,2344263575238895616,0.01897997
GASS108050,1237664836462182532,124.832453759782,21.0588471396302,2169684492749400064,0.01616473
GASS108114,1237664836462182466,124.851202857686,21.003559125652,2169681469092423680,0.01303087
GASS108072,1237664091822751833,124.883801937841,21.3943052488997,2169716378586605568,0.01364638
GASS108058,1237661086419845276,125.361674551185,24.4530832948331,1784705058789681152,0.01978152
GASS108097,1237658300056535508,125.507930669291,4.3925746835327,1334299460951369728,0.01416982
GASS108055,1237671123756384345,125.515033812149,8.7526048233103,2894714292169369600,0.01382449
GASS108053,1237658424075682204,125.556549482223,4.19769611445248,1334297536806021120,0.0129151
GASS108006,1237658424075682299,125.608027981844,4.16325547629675,1334299735829276672,0.014917
GASS108024,1237673808657121890,126.017637708129,21.0118692545457,2345338897627637760,0.01549544
GASS108061,1237658424075878646,126.107617483775,4.247686007167,1334329697521133568,0.01362075
GASS108064,1237664835925967117,126.530979933207,21.4566981834885,2169761458563344384,0.01496816
GASS108101,1237664835926098107,126.755810323655,21.7067641937603,2169769704900552704,0.01525247
GASS51899,1237667142861652214,127.881338472776,19.3745331189945,2559342624049752064,0.03870581
GASS108026,1237664667886813326,128.014566342088,24.0109015315355,2171963231067727872,0.01831621
GASS108016,1237661086958354567,128.486060013454,26.9726620426903,1786870821852047360,0.01174959
GASS108088,1237667537997988057,128.572496710429,14.54792013484,2730472820034267136,0.01509643
GASS108093,1237664837001019455,128.875771683756,23.6762016324046,2172004462753769472,0.0167682
GASS16479,1237658299521368577,129.522809063104,4.32838871383735,1335323656099751936,0.04683802
GASS52045,1237667253456339240,129.65176436315,17.6358935701516,2564930617053571072,0.04146758
GASS52045,1237667253456339240,129.65176436315,17.6358935701516,2562715925774100480,0.04148263
GASS19918,1237661065481355569,129.695760062346,7.48070501456926,1460457980263688192,0.04625284
GASS19918,1237661065481355569,129.695760062346,7.48070501456926,1980482726838429696,0.04630506
GASS32308,1237664668424667344,129.893484575475,25.4771104359536,2173033880481720320,0.02920068
GASS108140,1237661086959010198,129.92357158273,27.7256269548961,1788013489327990784,0.01854932
GASS108148,1237664875657232593,130.719485710682,25.0704138941239,2173005842935212032,0.0172569
GASS108094,1237667782811975715,130.734918918331,13.6415832490754,2733799386793404416,0.0168081
GASS108133,1237664093973512230,130.777698286711,26.8058685933971,2175326087398057984,0.01720884
GASS56486,1237667536925360408,131.369195099889,14.5737836718448,2734851069631817728,0.03600511
GASS56509,1237671125370274066,132.688630335188,11.8108350933937,2735997585650116608,0.02973497
GASS8096,1237654601556033873,133.229125860752,3.15233427976579,636241236834936832,0.03454218
GASS19989,1237661068167282993,133.60677632397,8.21141122712688,1462673496344651776,0.02939649
GASS108021,1237664092900884559,133.828078164846,27.3461674699817,2175412399060838400,0.01729252
GASS108051,1237667781202673685,134.016577321755,13.4220260417845,2736104238278010880,0.01395547
GASS108017,1237664667889696903,134.213943112001,27.2700960638801,2177558920753604608,0.01856138
GASS52297,1237667111182401747,134.350124685198,20.7105369960282,2569341307478632448,0.03283726
GASS108054,1237658424079745145,134.954340101214,5.06085609021424,1342181585050429440,0.01246847
GASS19949,1237660669809197290,135.046074685333,7.72608514330706,1462552275187689472,0.02886421
GASS16695,1237658298450116902,135.315165133067,4.11810049426938,1342143102143457280,0.02813358
GASS25752,1237664286709907676,135.35239293797,10.2001679004155,1956926789221640192,0.03675689
GASS109129,1237671262810276038,135.37688345165,12.6621565025528,2739322234018490368,0.019322
GASS109023,1237671260662661265,135.420579364837,11.0829478466524,2899220915957032960,0.01911427
GASS109123,1237670964846723086,135.672623069753,13.1077927947709,2739327731576629248,0.01646783
GASS56662,1237670596016472239,135.728871838345,13.6607041889726,2740507507653896192,0.02987999
GASS56612,1237670596016537686,135.782245498124,13.6970714161307,2739482487838238720,0.02903012
GASS56650,1237670965383659829,135.784169716507,13.517761729927,2740496512537618432,0.02887912
GASS109038,1237667429554716846,135.818711013815,18.2610696710597,2570440545000253440,0.01155079
GASS109101,1237667255607034074,136.020232584404,22.0615678731043,2571603278194305024,0.01037601
GASS56632,1237670965383790750,136.154449608887,13.5540908068549,2740479744985294848,0.0280566
GASS109022,1237667429554847903,136.163856912643,18.2573790004034,2572737698963941376,0.01213939
GASS109022,1237667429554847903,136.163856912643,18.2573790004034,2572737699182045184,0.01212701
GASS16655,1237658300061188139,136.164765860692,5.51205422783069,1340958103906052096,0.03337362
GASS109014,1237667429554978919,136.32641444858,18.4421993412976,2572708836783712256,0.01394096
GASS109014,1237667429554978919,136.32641444858,18.4421993412976,2572708837001816064,0.01397053
GASS20026,1237660670346723426,136.542331591474,8.39537863063721,1463823310646175744,0.04566563
GASS109083,1237660670346985714,137.022477705341,8.51067526390425,1463832656495011840,0.01815467
GASS109018,1237667782814859386,137.34391487019,15.6136552970753,2742806865170688000,0.01220082
GASS109066,1237667111720648786,137.34865554302,22.5139300585805,2571730271787313152,0.01489479
GASS109009,1237661923404152981,137.46724050869,9.7936290631035,1957975723297761280,0.01831921
GASS109060,1237661066021765224,137.773211950153,9.34955891695698,1464889012341729280,0.01221229
GASS109134,1237671260663906581,138.30706371469,11.7713103265018,2900339119299258368,0.01673694
GASS20041,1237661064411480073,138.615439244508,8.07942692870263,1464833761882433536,0.0308465
GASS20042,1237661064948416515,138.683585960627,8.60146922773335,1464840633830107136,0.04682808
GASS109139,1237660412650455281,139.165778153234,7.26639190903878,1344485337694496768,0.01875499
GASS109076,1237661068706709670,139.198320799038,9.89131252924718,1957946311361718272,0.01756686
GASS109021,1237658492261630183,139.241608934127,6.71507742066076,1344357244589860864,0.018582
GASS16756,1237658492261695516,139.323627530606,6.69765616954948,1344352846543349760,0.03326146
GASS16753,1237658300599566419,139.618455043159,6.33435255949059,1344342676060792832,0.03347955
GASS16815,1237660412113780988,139.630620588673,6.87316684169059,1345532622872274944,0.03929113
GASS25851,1237661923942006975,139.667107477348,10.5879547764654,1959149726838319104,0.04853744
GASS109036,1237668288540049498,139.669269759932,13.8294897933731,2744969604576077824,0.01162106
GASS109039,1237668289076986028,139.731428152675,14.3048731682369,2747267854763059200,0.01445874
GASS14712,1237658300062761101,139.741912430895,5.88838447088296,1115873505724884992,0.03825966
GASS19672,1237661139565478043,139.872968418361,34.302839068422,1433277778450475008,0.04585178
GASS14727,1237658300062826517,139.887969708865,5.88276182000774,1115887524498139136,0.03382448
GASS25844,1237661066559684747,139.998919398863,10.1088246939484,1959134608553437184,0.03263273
GASS109057,1237653664180732221,140.06503843589,1.28882671570689,532590820474251264,0.01748733
GASS109074,1237660412114043057,140.134145225944,7.07407574325268,1345515580442044416,0.01843517
GASS109099,1237651752382235003,140.138687871314,0.721094683279546,532573778044020736,0.01719962
GASS109102,1237654601022243081,140.314367881737,3.15112790004565,639595847297820672,0.01174206
GASS109116,1237674462026399957,140.589599268025,4.06127408565148,639618387286190080,0.01766919
GASS57017,1237668289077379246,140.621996193177,14.4620277427535,2747245314774689792,0.03233954
GASS109020,1237661069781303397,141.06069655851,11.110597734035,1959208275832498176,0.01143651
GASS109045,1237661923942727898,141.314260929709,10.8867085777592,1959207176320870400,0.01197352
GASS109031,1237661070318305380,141.31617901959,11.5968794244785,1959211024611567616,0.01184253
GASS109090,1237661069781434552,141.35344788233,11.0737759716825,1959219270948775936,0.01063125
GASS33019,1237665129064300646,141.390684676697,27.3474635722971,2184350879392491520,0.04838534
GASS109089,1237661070318370904,141.447226653793,11.4245955156687,1959223394117380096,0.01252454
GASS109064,1237661070318370911,141.452064520078,11.4542329640124,1959222844361566208,0.01079413
GASS32937,1237664836469784857,141.783626389024,29.4022997833071,2183250268353751040,0.02582029
GASS109028,1237674460953116756,141.870032612608,3.92960329514158,639650273123395584,0.01778338
GASS109059,1237667255072784670,142.379787967665,23.8935626377248,2581815267684280320,0.01833045
GASS109082,1237671124300726352,142.387111150868,13.1927909242851,2902718737457113088,0.01981419
GASS32907,1237664878339293385,142.538274871622,28.897602812006,2183159283766552576,0.03491728
GASS109118,1237658300600942826,142.753732437593,6.56256624489715,1346633234162673664,0.01814245
GASS53269,1237665127454015710,142.816691525971,26.5498819531027,2582915054240294912,0.04577491
GASS53269,1237665127454015710,142.816691525971,26.5498819531027,2582916167022700544,0.0457424
GASS16841,1237660583366426764,142.90205269135,6.95239784267031,1346635708063836160,0.03183915
GASS109127,1237671260129067205,143.003273444387,12.2617908797872,2902572502410618880,0.01970097
